INFO  2022-06-02 13:57:27,122 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2022-06-02 13:57:33,172 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2022-06-02 13:57:37,453 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-06-02 13:57:37,812 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-06-02 13:59:15,666 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-06-02 13:59:15,905 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-06-02 13:59:20,659 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 13:59:20,666 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 13:59:20,865 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 13:59:20,875 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-02 14:02:42,322 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 14:02:42,328 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 14:02:42,509 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 14:02:42,515 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-02 14:03:07,267 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 14:03:07,274 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 14:03:07,423 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 14:03:07,429 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-02 14:03:16,442 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 14:03:16,453 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 14:03:16,606 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 14:03:16,612 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-02 14:04:15,634 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 14:04:15,639 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 14:04:15,833 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 14:04:15,837 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-02 14:04:40,490 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 14:04:40,496 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 14:04:40,681 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 14:04:40,686 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-02 14:04:53,131 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-02 14:04:53,138 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-02 14:04:53,271 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-02 14:04:53,275 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
