INFO  2021-11-10 10:42:05,613 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-11-10 10:42:08,361 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-11-10 10:44:25,277 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 10:44:25,830 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 10:44:43,300 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 10:44:43,503 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 10:48:32,196 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 10:48:32,319 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 10:48:35,748 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 10:48:35,753 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 10:48:36,219 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 10:48:36,248 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 10:50:51,658 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 10:50:51,661 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 10:50:51,815 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 10:50:51,839 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 10:55:41,526 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 10:55:41,529 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 10:55:41,854 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 10:55:41,894 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:04:19,802 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-11-10 11:04:21,371 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-11-10 11:05:11,044 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:05:11,391 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:10:47,155 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:10:47,322 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:10:50,243 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:10:50,247 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:10:50,747 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:10:50,801 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:11:47,595 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:11:47,604 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:11:47,976 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:11:47,997 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:12:11,641 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:12:11,764 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:12:13,826 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:12:13,834 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:12:14,009 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:12:14,035 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:12:28,469 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:12:28,599 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:12:46,508 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:12:46,648 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:12:48,502 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:12:48,519 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:12:48,679 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:12:48,699 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:17:12,324 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:17:12,477 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:35:53,456 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-11-10 11:35:55,813 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-11-10 11:38:14,438 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:38:14,998 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:39:19,282 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-11-10 11:39:19,533 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-11-10 11:39:22,727 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:39:22,739 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:39:22,943 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:39:22,984 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:43:02,900 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:43:02,903 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:43:03,071 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:43:03,079 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:43:23,886 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:43:23,890 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:43:24,028 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-11-10 11:43:24,047 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-11-10 11:43:40,142 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-11-10 11:43:40,146 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-11-10 11:43:40,308 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
