INFO  2021-08-02 09:28:44,150 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-02 09:28:45,044 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-02 09:28:50,191 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 09:28:50,221 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 09:43:29,309 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 09:43:29,350 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 09:44:46,091 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 09:44:46,113 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:08:52,134 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-02 13:08:52,895 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-02 13:13:19,444 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:13:19,491 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:16:59,853 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:16:59,893 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:17:06,567 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-02 13:17:06,569 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-02 13:17:06,609 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-02 13:17:06,612 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-02 13:17:58,055 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:17:58,066 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:18:01,669 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:18:01,678 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:18:02,064 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-02 13:18:02,067 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-02 13:18:02,078 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-02 13:18:02,078 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-02 13:18:20,140 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:18:20,162 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:18:45,694 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:18:45,703 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:18:48,112 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:18:48,120 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:18:48,467 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-02 13:18:48,468 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-02 13:18:48,476 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-02 13:18:48,477 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-02 13:37:27,164 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:37:27,180 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:37:34,473 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:37:34,478 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:41:07,035 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:41:07,045 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:41:14,443 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:41:14,455 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:41:16,006 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2021-08-02 13:41:16,041 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2021-08-02 13:47:01,405 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-02 13:47:01,438 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-02 13:48:04,360 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:48:04,375 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-02 13:56:52,372 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-02 13:56:52,389 TBConfigService::? - GetTBConfig : MethodFinish
