INFO  2021-08-06 11:35:28,984 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2021-08-06 11:35:30,837 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2021-08-06 11:35:36,285 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-06 11:35:36,339 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-06 11:44:21,545 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-06 11:44:21,635 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-06 11:44:35,083 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-06 11:44:35,085 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-06 11:44:35,125 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-06 11:44:35,128 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-06 11:47:26,549 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-06 11:47:26,570 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-06 11:47:29,280 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-06 11:47:29,291 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2021-08-06 11:47:29,866 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2021-08-06 11:47:29,868 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2021-08-06 11:47:29,893 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2021-08-06 11:47:29,895 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2021-08-06 11:53:04,589 TBConfigService::? - GetTBConfig : MethodStart
INFO  2021-08-06 11:53:04,608 TBConfigService::? - GetTBConfig : MethodFinish
