INFO  2022-06-07 14:53:08,141 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2022-06-07 14:53:12,082 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2022-06-07 14:53:20,985 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-06-07 14:53:21,287 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-06-07 14:54:01,680 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-07 14:54:01,687 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-07 14:54:02,011 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-07 14:54:02,019 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-07 14:54:39,598 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-07 14:54:39,605 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-07 14:54:39,745 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-07 14:54:39,747 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-07 14:55:30,089 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-07 14:55:30,093 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-07 14:55:30,247 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-07 14:55:30,251 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-06-07 14:55:45,619 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-06-07 14:55:45,623 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-06-07 14:55:45,796 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-06-07 14:55:45,801 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
