INFO  2022-03-30 15:24:19,589 TRNoticeMessageService::? - GetListWithModelByRole : MethodStart
INFO  2022-03-30 15:24:23,624 TRNoticeMessageService::? - GetListWithModelByRole : MethodFinish
INFO  2022-03-30 15:34:34,473 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:34:34,930 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:35:01,364 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:35:01,516 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:36:22,657 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:36:22,791 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:36:27,207 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:36:27,339 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:37:02,752 LogProcessService::? - GetLogProcessListWithModel : MethodStart
INFO  2022-03-30 15:37:03,080 LogProcessService::? - GetLogProcessListWithModel : MethodFinish
INFO  2022-03-30 15:37:05,622 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:37:05,735 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:37:11,642 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:37:11,758 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:39:40,919 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:39:41,037 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:40:28,236 TBConfigService::? - GetTBConfig : MethodStart
INFO  2022-03-30 15:40:28,361 TBConfigService::? - GetTBConfig : MethodFinish
INFO  2022-03-30 15:41:20,508 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-03-30 15:41:20,511 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-03-30 15:41:20,713 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-03-30 15:41:20,722 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-03-30 15:42:08,976 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
INFO  2022-03-30 15:42:08,980 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodStart
INFO  2022-03-30 15:42:09,106 TCWHONET_AntibioticsDAC::? - GetList_Active : MethodFinish
INFO  2022-03-30 15:42:09,108 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodFinish
INFO  2022-03-30 15:42:47,198 WHONETService::? - Get_TCWHONET_Antibiotics_Acitve_List : MethodStart
