INFO  2022-03-10 18:07:35,969 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 18:07:37,406 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 18:07:37,473 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 18:07:37,757 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 18:07:59,180 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 18:07:59,338 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 18:08:04,892 ProvinceDataService::? - Get_Province_List : MethodStart
INFO  2022-03-10 18:08:05,014 ProvinceDataService::? - Get_Province_List : MethodFinish
INFO  2022-03-10 18:10:01,877 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 18:10:02,019 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 18:10:02,105 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 18:10:02,213 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 18:10:45,538 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 18:10:45,673 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 18:10:52,787 HospitalDataService::? - Get_TCHospital_List : MethodStart
INFO  2022-03-10 18:10:52,922 HospitalDataService::? - Get_TCHospital_List : MethodFinish
INFO  2022-03-10 18:12:04,243 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 18:12:04,358 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 18:12:04,407 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 18:12:04,527 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 18:12:16,728 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 18:12:16,846 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:02:08,898 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 19:02:09,199 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 19:02:12,561 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 19:02:12,677 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:02:12,720 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 19:02:12,992 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 19:02:52,618 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 19:02:52,724 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:02:52,777 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 19:02:52,878 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 19:03:23,490 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 19:03:23,594 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:04:56,852 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 19:04:56,961 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:04:57,005 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 19:04:57,112 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 19:05:09,770 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 19:05:09,871 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:05:09,913 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 19:05:10,020 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 19:05:28,886 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 19:05:28,985 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 19:06:34,999 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 19:06:35,104 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 19:06:35,162 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 19:06:35,268 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:13:01,376 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:13:01,648 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:13:53,881 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:13:53,984 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:13:54,028 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 20:13:54,310 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:14:22,385 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 20:14:22,487 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 20:16:29,496 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 20:16:29,603 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 20:18:37,709 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:18:37,820 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:18:37,861 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 20:18:38,124 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:18:39,717 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:18:39,821 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:18:39,857 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 20:18:39,961 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:18:42,079 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:18:42,195 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:20:28,376 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 20:20:28,483 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 20:20:32,530 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:20:32,643 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:20:32,709 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 20:20:32,822 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:20:53,419 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 20:20:53,521 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 20:28:20,830 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:28:21,105 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:28:21,157 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 20:28:21,418 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:28:30,903 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:28:31,029 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:28:53,742 ParameterService::? - Get_Parameter_List : MethodStart
INFO  2022-03-10 20:28:53,854 ParameterService::? - Get_Parameter_List : MethodFinish
INFO  2022-03-10 20:28:57,070 LabDataService::? - Get_AllLab_List : MethodStart
INFO  2022-03-10 20:28:57,178 LabDataService::? - Get_AllLab_List : MethodFinish
INFO  2022-03-10 20:28:57,220 RoleDataService::? - Get_Role_List : MethodStart
INFO  2022-03-10 20:28:57,339 RoleDataService::? - Get_Role_List : MethodFinish
INFO  2022-03-10 20:29:34,383 ParameterService::? - Get_Parameter_List : MethodStart
